qalam_index,candidate,votes,election_year
890,ziad_itani,3,2018
890,edgard_traboulsi,1,2018
890,mohamed_baasiri,0,2018
890,mohamed_khawaja,2,2018
890,amin_sherri,23,2018
890,omar_ghandour,1,2018
890,adnan_traboulsi,37,2018
890,nabil_alsabali,0,2018
890,omar_wakim,0,2018
890,hani_fayyad,0,2018
890,neimat_badreddine,0,2018
890,yousef_altabash,0,2018
890,firas_mnaimneh,0,2018
890,faten_zein,0,2018
890,rula_alhouri,0,2018
890,hanan_othman,0,2018
890,ibrahim_aldallal,0,2018
890,fadi_zarazir,0,2018
890,andrea_alzuhairi,0,2018
890,leon_sioufi,0,2018
890,jihad_hamoud,1,2018
890,wissam_akoush,0,2018
890,khaled_mumtaz,0,2018
890,khaled_hankir,0,2018
890,abdelrahman_alghalayini,0,2018
890,abdelkarim_itani,0,2018
890,walid_shatila,0,2018
890,faisal_alsayegh,0,2018
890,zaher_aido,4,2018
890,ali_alshaer,0,2018
890,rabih_hasouneh,43,2018
890,basem_alshab,0,2018
890,nouhad_almachnouk,2,2018
890,tamam_salam,5,2018
890,saadeddine_alhariri,37,2018
890,nazih_nejm,0,2018
890,ghazi_yousef,3,2018
890,rula_altabash,2,2018
890,dalal_alrahbani,0,2018
890,george_choukair,0,2018
890,said_halabi,1,2018
890,salwa_khalil,0,2018
890,ibrahim_shamseddine,0,2018
890,mustafa_banbouk,1,2018
890,saadeddine_alwazzan,2,2018
890,bashar_kouatly,1,2018
890,emad_alhout,6,2018
890,mohamed_badr,3,2018
890,salaheddine_salam,1,2018
890,mikhael_mikhael,1,2018
890,ali_sbaiti,0,2018
890,raja_alzuhairi,0,2018
890,hanan_alchaar,0,2018
890,jihad_matar,0,2018
890,mohamed_alqadi,0,2018
890,mohamed_shatila,0,2018
890,khuloud_alwattar,0,2018
890,khalid_hammoud,0,2018
891,zeina_majdalani,0,2018
891,naji_qudeih,0,2018
891,nuhad_yazbek,0,2018
891,marwan_altayebi,0,2018
891,fatima_meshref,1,2018
891,hassan_sinno,0,2018
891,nadine_itani,0,2018
891,ibrahim_mnaimneh,4,2018
891,nadim_qusta,0,2018
891,khalil_broumana,0,2018
891,zeina_munther,0,2018
891,yousef_beydoun,0,2018
891,rana_alshmaytalli,0,2018
891,saadeddine_khaled,1,2018
891,mahmoud_kreidieh,0,2018
891,marouf_itani,1,2018
891,essam_barghout,1,2018
891,fuad_makhzoumi,36,2018
891,safiye_zaza,0,2018
891,yasin_qdado,0,2018
891,zeina_mansour,0,2018
891,lina_hamdan,0,2018
891,bechara_khairallah,0,2018
891,ikram_sinno,0,2018
891,amer_iskandarani,0,2018
891,ziad_itani,0,2018
891,edgard_traboulsi,0,2018
891,mohamed_baasiri,1,2018
891,mohamed_khawaja,1,2018
891,amin_sherri,20,2018
891,omar_ghandour,0,2018
891,adnan_traboulsi,36,2018
891,nabil_alsabali,0,2018
891,omar_wakim,0,2018
891,hani_fayyad,0,2018
891,neimat_badreddine,0,2018
891,yousef_altabash,0,2018
891,firas_mnaimneh,1,2018
891,faten_zein,0,2018
891,rula_alhouri,0,2018
891,hanan_othman,1,2018
891,ibrahim_aldallal,0,2018
891,fadi_zarazir,0,2018
891,andrea_alzuhairi,0,2018
891,leon_sioufi,0,2018
891,jihad_hamoud,0,2018
891,wissam_akoush,0,2018
891,khaled_mumtaz,0,2018
891,khaled_hankir,0,2018
891,abdelrahman_alghalayini,0,2018
891,abdelkarim_itani,0,2018
891,walid_shatila,0,2018
891,faisal_alsayegh,0,2018
891,zaher_aido,5,2018
891,ali_alshaer,2,2018
891,rabih_hasouneh,26,2018
891,basem_alshab,1,2018
891,nouhad_almachnouk,4,2018
891,tamam_salam,1,2018
891,saadeddine_alhariri,21,2018
891,nazih_nejm,0,2018
891,ghazi_yousef,0,2018
891,rula_altabash,0,2018
891,dalal_alrahbani,0,2018
891,george_choukair,0,2018
891,said_halabi,0,2018
891,salwa_khalil,0,2018
891,ibrahim_shamseddine,0,2018
891,mustafa_banbouk,2,2018
891,saadeddine_alwazzan,0,2018
891,bashar_kouatly,0,2018
891,emad_alhout,2,2018
891,mohamed_badr,0,2018
891,salaheddine_salam,0,2018
891,mikhael_mikhael,0,2018
891,ali_sbaiti,0,2018
891,raja_alzuhairi,0,2018
891,hanan_alchaar,0,2018
891,jihad_matar,0,2018
891,mohamed_alqadi,0,2018
891,mohamed_shatila,0,2018
891,khuloud_alwattar,0,2018
891,khalid_hammoud,0,2018
892,zeina_majdalani,5,2018
892,naji_qudeih,0,2018
892,nuhad_yazbek,2,2018
892,marwan_altayebi,0,2018
892,fatima_meshref,0,2018
892,hassan_sinno,0,2018
892,nadine_itani,0,2018
892,ibrahim_mnaimneh,4,2018
892,nadim_qusta,3,2018
892,khalil_broumana,10,2018
892,zeina_munther,0,2018
892,yousef_beydoun,0,2018
892,rana_alshmaytalli,0,2018
892,saadeddine_khaled,0,2018
892,mahmoud_kreidieh,0,2018
892,marouf_itani,0,2018
892,essam_barghout,0,2018
892,fuad_makhzoumi,9,2018
892,safiye_zaza,0,2018
892,yasin_qdado,0,2018
892,zeina_mansour,0,2018
892,lina_hamdan,1,2018
892,bechara_khairallah,1,2018
892,ikram_sinno,0,2018
892,amer_iskandarani,0,2018
892,ziad_itani,0,2018
892,edgard_traboulsi,12,2018
892,mohamed_baasiri,0,2018
892,mohamed_khawaja,0,2018
892,amin_sherri,1,2018
892,omar_ghandour,0,2018
892,adnan_traboulsi,0,2018
892,nabil_alsabali,1,2018
892,omar_wakim,2,2018
892,hani_fayyad,0,2018
892,neimat_badreddine,0,2018
892,yousef_altabash,0,2018
892,firas_mnaimneh,0,2018
892,faten_zein,0,2018
892,rula_alhouri,0,2018
892,hanan_othman,0,2018
892,ibrahim_aldallal,0,2018
892,fadi_zarazir,0,2018
892,andrea_alzuhairi,0,2018
892,leon_sioufi,0,2018
892,jihad_hamoud,0,2018
892,wissam_akoush,0,2018
892,khaled_mumtaz,1,2018
892,khaled_hankir,0,2018
892,abdelrahman_alghalayini,0,2018
892,abdelkarim_itani,0,2018
892,walid_shatila,0,2018
892,faisal_alsayegh,1,2018
892,zaher_aido,0,2018
892,ali_alshaer,2,2018
892,rabih_hasouneh,0,2018
892,basem_alshab,1,2018
892,nouhad_almachnouk,4,2018
892,tamam_salam,1,2018
892,saadeddine_alhariri,2,2018
892,nazih_nejm,7,2018
892,ghazi_yousef,0,2018
892,rula_altabash,0,2018
892,dalal_alrahbani,0,2018
892,george_choukair,2,2018
892,said_halabi,0,2018
892,salwa_khalil,0,2018
892,ibrahim_shamseddine,0,2018
892,mustafa_banbouk,0,2018
892,saadeddine_alwazzan,0,2018
892,bashar_kouatly,0,2018
892,emad_alhout,0,2018
892,mohamed_badr,0,2018
892,salaheddine_salam,0,2018
892,mikhael_mikhael,2,2018
892,ali_sbaiti,0,2018
892,raja_alzuhairi,0,2018
892,hanan_alchaar,0,2018
892,jihad_matar,0,2018
892,mohamed_alqadi,0,2018
892,mohamed_shatila,0,2018
892,khuloud_alwattar,0,2018
892,khalid_hammoud,0,2018
893,zeina_majdalani,0,2018
893,naji_qudeih,0,2018
893,nuhad_yazbek,1,2018
893,marwan_altayebi,0,2018
893,fatima_meshref,3,2018
893,hassan_sinno,0,2018
893,nadine_itani,2,2018
893,ibrahim_mnaimneh,6,2018
893,nadim_qusta,0,2018
893,khalil_broumana,0,2018
893,zeina_munther,0,2018
893,yousef_beydoun,0,2018
893,rana_alshmaytalli,0,2018
893,saadeddine_khaled,0,2018
893,mahmoud_kreidieh,0,2018
893,marouf_itani,1,2018
893,essam_barghout,0,2018
893,fuad_makhzoumi,27,2018
893,safiye_zaza,0,2018
893,yasin_qdado,0,2018
893,zeina_mansour,0,2018
893,lina_hamdan,0,2018
893,bechara_khairallah,0,2018
893,ikram_sinno,0,2018
893,amer_iskandarani,0,2018
893,ziad_itani,0,2018
893,edgard_traboulsi,0,2018
893,mohamed_baasiri,0,2018
893,mohamed_khawaja,3,2018
893,amin_sherri,10,2018
893,omar_ghandour,0,2018
893,adnan_traboulsi,55,2018
893,nabil_alsabali,0,2018
893,omar_wakim,0,2018
893,hani_fayyad,0,2018
893,neimat_badreddine,0,2018
893,yousef_altabash,0,2018
893,firas_mnaimneh,0,2018
893,faten_zein,0,2018
893,rula_alhouri,1,2018
893,hanan_othman,0,2018
893,ibrahim_aldallal,0,2018
893,fadi_zarazir,0,2018
893,andrea_alzuhairi,0,2018
893,leon_sioufi,0,2018
893,jihad_hamoud,0,2018
893,wissam_akoush,0,2018
893,khaled_mumtaz,0,2018
893,khaled_hankir,0,2018
893,abdelrahman_alghalayini,1,2018
893,abdelkarim_itani,0,2018
893,walid_shatila,0,2018
893,faisal_alsayegh,0,2018
893,zaher_aido,1,2018
893,ali_alshaer,3,2018
893,rabih_hasouneh,1,2018
893,basem_alshab,0,2018
893,nouhad_almachnouk,13,2018
893,tamam_salam,98,2018
893,saadeddine_alhariri,59,2018
893,nazih_nejm,0,2018
893,ghazi_yousef,3,2018
893,rula_altabash,0,2018
893,dalal_alrahbani,0,2018
893,george_choukair,0,2018
893,said_halabi,3,2018
893,salwa_khalil,0,2018
893,ibrahim_shamseddine,0,2018
893,mustafa_banbouk,3,2018
893,saadeddine_alwazzan,0,2018
893,bashar_kouatly,1,2018
893,emad_alhout,9,2018
893,mohamed_badr,0,2018
893,salaheddine_salam,0,2018
893,mikhael_mikhael,0,2018
893,ali_sbaiti,0,2018
893,raja_alzuhairi,0,2018
893,hanan_alchaar,2,2018
893,jihad_matar,0,2018
893,mohamed_alqadi,0,2018
893,mohamed_shatila,1,2018
893,khuloud_alwattar,0,2018
893,khalid_hammoud,0,2018
894,zeina_majdalani,0,2018
894,naji_qudeih,0,2018
894,nuhad_yazbek,0,2018
894,marwan_altayebi,0,2018
894,fatima_meshref,1,2018
894,hassan_sinno,1,2018
894,nadine_itani,0,2018
894,ibrahim_mnaimneh,1,2018
894,nadim_qusta,0,2018
894,khalil_broumana,0,2018
894,zeina_munther,0,2018
894,yousef_beydoun,1,2018
894,rana_alshmaytalli,0,2018
894,saadeddine_khaled,2,2018
894,mahmoud_kreidieh,0,2018
894,marouf_itani,3,2018
894,essam_barghout,0,2018
894,fuad_makhzoumi,41,2018
894,safiye_zaza,0,2018
894,yasin_qdado,0,2018
894,zeina_mansour,0,2018
894,lina_hamdan,0,2018
894,bechara_khairallah,0,2018
894,ikram_sinno,0,2018
894,amer_iskandarani,0,2018
894,ziad_itani,0,2018
894,edgard_traboulsi,4,2018
894,mohamed_baasiri,0,2018
894,mohamed_khawaja,2,2018
894,amin_sherri,13,2018
894,omar_ghandour,3,2018
894,adnan_traboulsi,92,2018
894,nabil_alsabali,0,2018
894,omar_wakim,0,2018
894,hani_fayyad,0,2018
894,neimat_badreddine,0,2018
894,yousef_altabash,1,2018
894,firas_mnaimneh,0,2018
894,faten_zein,0,2018
894,rula_alhouri,0,2018
894,hanan_othman,1,2018
894,ibrahim_aldallal,0,2018
894,fadi_zarazir,0,2018
894,andrea_alzuhairi,0,2018
894,leon_sioufi,0,2018
894,jihad_hamoud,0,2018
894,wissam_akoush,0,2018
894,khaled_mumtaz,0,2018
894,khaled_hankir,0,2018
894,abdelrahman_alghalayini,0,2018
894,abdelkarim_itani,0,2018
894,walid_shatila,0,2018
894,faisal_alsayegh,0,2018
894,zaher_aido,2,2018
894,ali_alshaer,0,2018
894,rabih_hasouneh,3,2018
894,basem_alshab,0,2018
894,nouhad_almachnouk,4,2018
894,tamam_salam,55,2018
894,saadeddine_alhariri,33,2018
894,nazih_nejm,2,2018
894,ghazi_yousef,2,2018
894,rula_altabash,4,2018
894,dalal_alrahbani,0,2018
894,george_choukair,0,2018
894,said_halabi,3,2018
894,salwa_khalil,0,2018
894,ibrahim_shamseddine,0,2018
894,mustafa_banbouk,2,2018
894,saadeddine_alwazzan,1,2018
894,bashar_kouatly,1,2018
894,emad_alhout,8,2018
894,mohamed_badr,0,2018
894,salaheddine_salam,0,2018
894,mikhael_mikhael,0,2018
894,ali_sbaiti,0,2018
894,raja_alzuhairi,0,2018
894,hanan_alchaar,0,2018
894,jihad_matar,0,2018
894,mohamed_alqadi,0,2018
894,mohamed_shatila,0,2018
894,khuloud_alwattar,0,2018
894,khalid_hammoud,1,2018
895,zeina_majdalani,1,2018
895,naji_qudeih,0,2018
895,nuhad_yazbek,1,2018
895,marwan_altayebi,0,2018
895,fatima_meshref,1,2018
895,hassan_sinno,3,2018
895,nadine_itani,2,2018
895,ibrahim_mnaimneh,0,2018
895,nadim_qusta,0,2018
895,khalil_broumana,0,2018
895,zeina_munther,0,2018
895,yousef_beydoun,0,2018
895,rana_alshmaytalli,0,2018
895,saadeddine_khaled,5,2018
895,mahmoud_kreidieh,0,2018
895,marouf_itani,1,2018
895,essam_barghout,0,2018
895,fuad_makhzoumi,25,2018
895,safiye_zaza,0,2018
895,yasin_qdado,0,2018
895,zeina_mansour,0,2018
895,lina_hamdan,0,2018
895,bechara_khairallah,0,2018
895,ikram_sinno,0,2018
895,amer_iskandarani,0,2018
895,ziad_itani,0,2018
895,edgard_traboulsi,0,2018
895,mohamed_baasiri,0,2018
895,mohamed_khawaja,0,2018
895,amin_sherri,1,2018
895,omar_ghandour,0,2018
895,adnan_traboulsi,37,2018
895,nabil_alsabali,0,2018
895,omar_wakim,3,2018
895,hani_fayyad,0,2018
895,neimat_badreddine,0,2018
895,yousef_altabash,0,2018
895,firas_mnaimneh,0,2018
895,faten_zein,0,2018
895,rula_alhouri,0,2018
895,hanan_othman,0,2018
895,ibrahim_aldallal,0,2018
895,fadi_zarazir,0,2018
895,andrea_alzuhairi,0,2018
895,leon_sioufi,0,2018
895,jihad_hamoud,0,2018
895,wissam_akoush,0,2018
895,khaled_mumtaz,0,2018
895,khaled_hankir,0,2018
895,abdelrahman_alghalayini,0,2018
895,abdelkarim_itani,0,2018
895,walid_shatila,0,2018
895,faisal_alsayegh,0,2018
895,zaher_aido,10,2018
895,ali_alshaer,2,2018
895,rabih_hasouneh,10,2018
895,basem_alshab,0,2018
895,nouhad_almachnouk,9,2018
895,tamam_salam,83,2018
895,saadeddine_alhariri,40,2018
895,nazih_nejm,1,2018
895,ghazi_yousef,3,2018
895,rula_altabash,3,2018
895,dalal_alrahbani,0,2018
895,george_choukair,1,2018
895,said_halabi,0,2018
895,salwa_khalil,0,2018
895,ibrahim_shamseddine,0,2018
895,mustafa_banbouk,0,2018
895,saadeddine_alwazzan,1,2018
895,bashar_kouatly,0,2018
895,emad_alhout,11,2018
895,mohamed_badr,4,2018
895,salaheddine_salam,0,2018
895,mikhael_mikhael,0,2018
895,ali_sbaiti,0,2018
895,raja_alzuhairi,0,2018
895,hanan_alchaar,0,2018
895,jihad_matar,0,2018
895,mohamed_alqadi,0,2018
895,mohamed_shatila,0,2018
895,khuloud_alwattar,0,2018
895,khalid_hammoud,0,2018
896,zeina_majdalani,1,2018
896,naji_qudeih,0,2018
896,nuhad_yazbek,0,2018
896,marwan_altayebi,1,2018
896,fatima_meshref,1,2018
896,hassan_sinno,1,2018
896,nadine_itani,5,2018
896,ibrahim_mnaimneh,8,2018
896,nadim_qusta,0,2018
896,khalil_broumana,0,2018
896,zeina_munther,0,2018
896,yousef_beydoun,0,2018
896,rana_alshmaytalli,0,2018
896,saadeddine_khaled,1,2018
896,mahmoud_kreidieh,0,2018
896,marouf_itani,0,2018
896,essam_barghout,1,2018
896,fuad_makhzoumi,27,2018
896,safiye_zaza,0,2018
896,yasin_qdado,1,2018
896,zeina_mansour,0,2018
896,lina_hamdan,0,2018
896,bechara_khairallah,0,2018
896,ikram_sinno,0,2018
896,amer_iskandarani,0,2018
896,ziad_itani,1,2018
896,edgard_traboulsi,0,2018
896,mohamed_baasiri,0,2018
896,mohamed_khawaja,0,2018
896,amin_sherri,3,2018
896,omar_ghandour,4,2018
896,adnan_traboulsi,43,2018
896,nabil_alsabali,0,2018
896,omar_wakim,0,2018
896,hani_fayyad,1,2018
896,neimat_badreddine,0,2018
896,yousef_altabash,0,2018
896,firas_mnaimneh,0,2018
896,faten_zein,1,2018
896,rula_alhouri,0,2018
896,hanan_othman,0,2018
896,ibrahim_aldallal,0,2018
896,fadi_zarazir,0,2018
896,andrea_alzuhairi,0,2018
896,leon_sioufi,0,2018
896,jihad_hamoud,0,2018
896,wissam_akoush,0,2018
896,khaled_mumtaz,0,2018
896,khaled_hankir,0,2018
896,abdelrahman_alghalayini,0,2018
896,abdelkarim_itani,0,2018
896,walid_shatila,0,2018
896,faisal_alsayegh,0,2018
896,zaher_aido,6,2018
896,ali_alshaer,6,2018
896,rabih_hasouneh,7,2018
896,basem_alshab,0,2018
896,nouhad_almachnouk,14,2018
896,tamam_salam,77,2018
896,saadeddine_alhariri,51,2018
896,nazih_nejm,1,2018
896,ghazi_yousef,4,2018
896,rula_altabash,7,2018
896,dalal_alrahbani,0,2018
896,george_choukair,0,2018
896,said_halabi,0,2018
896,salwa_khalil,0,2018
896,ibrahim_shamseddine,0,2018
896,mustafa_banbouk,1,2018
896,saadeddine_alwazzan,0,2018
896,bashar_kouatly,2,2018
896,emad_alhout,2,2018
896,mohamed_badr,4,2018
896,salaheddine_salam,0,2018
896,mikhael_mikhael,0,2018
896,ali_sbaiti,0,2018
896,raja_alzuhairi,0,2018
896,hanan_alchaar,0,2018
896,jihad_matar,0,2018
896,mohamed_alqadi,0,2018
896,mohamed_shatila,0,2018
896,khuloud_alwattar,0,2018
896,khalid_hammoud,0,2018
897,zeina_majdalani,0,2018
897,naji_qudeih,0,2018
897,nuhad_yazbek,0,2018
897,marwan_altayebi,0,2018
897,fatima_meshref,2,2018
897,hassan_sinno,2,2018
897,nadine_itani,1,2018
897,ibrahim_mnaimneh,3,2018
897,nadim_qusta,0,2018
897,khalil_broumana,0,2018
897,zeina_munther,0,2018
897,yousef_beydoun,0,2018
897,rana_alshmaytalli,0,2018
897,saadeddine_khaled,0,2018
897,mahmoud_kreidieh,0,2018
897,marouf_itani,0,2018
897,essam_barghout,0,2018
897,fuad_makhzoumi,42,2018
897,safiye_zaza,0,2018
897,yasin_qdado,0,2018
897,zeina_mansour,0,2018
897,lina_hamdan,0,2018
897,bechara_khairallah,0,2018
897,ikram_sinno,0,2018
897,amer_iskandarani,0,2018
897,ziad_itani,0,2018
897,edgard_traboulsi,0,2018
897,mohamed_baasiri,0,2018
897,mohamed_khawaja,1,2018
897,amin_sherri,6,2018
897,omar_ghandour,0,2018
897,adnan_traboulsi,40,2018
897,nabil_alsabali,0,2018
897,omar_wakim,0,2018
897,hani_fayyad,0,2018
897,neimat_badreddine,0,2018
897,yousef_altabash,0,2018
897,firas_mnaimneh,0,2018
897,faten_zein,0,2018
897,rula_alhouri,0,2018
897,hanan_othman,0,2018
897,ibrahim_aldallal,0,2018
897,fadi_zarazir,0,2018
897,andrea_alzuhairi,0,2018
897,leon_sioufi,0,2018
897,jihad_hamoud,0,2018
897,wissam_akoush,0,2018
897,khaled_mumtaz,0,2018
897,khaled_hankir,0,2018
897,abdelrahman_alghalayini,0,2018
897,abdelkarim_itani,0,2018
897,walid_shatila,0,2018
897,faisal_alsayegh,1,2018
897,zaher_aido,0,2018
897,ali_alshaer,1,2018
897,rabih_hasouneh,3,2018
897,basem_alshab,1,2018
897,nouhad_almachnouk,6,2018
897,tamam_salam,7,2018
897,saadeddine_alhariri,123,2018
897,nazih_nejm,1,2018
897,ghazi_yousef,3,2018
897,rula_altabash,3,2018
897,dalal_alrahbani,0,2018
897,george_choukair,0,2018
897,said_halabi,0,2018
897,salwa_khalil,0,2018
897,ibrahim_shamseddine,0,2018
897,mustafa_banbouk,0,2018
897,saadeddine_alwazzan,0,2018
897,bashar_kouatly,0,2018
897,emad_alhout,10,2018
897,mohamed_badr,3,2018
897,salaheddine_salam,0,2018
897,mikhael_mikhael,2,2018
897,ali_sbaiti,0,2018
897,raja_alzuhairi,2,2018
897,hanan_alchaar,0,2018
897,jihad_matar,0,2018
897,mohamed_alqadi,0,2018
897,mohamed_shatila,0,2018
897,khuloud_alwattar,0,2018
897,khalid_hammoud,0,2018
898,zeina_majdalani,0,2018
898,naji_qudeih,0,2018
898,nuhad_yazbek,1,2018
898,marwan_altayebi,0,2018
898,fatima_meshref,1,2018
898,hassan_sinno,3,2018
898,nadine_itani,0,2018
898,ibrahim_mnaimneh,7,2018
898,nadim_qusta,0,2018
898,khalil_broumana,0,2018
898,zeina_munther,0,2018
898,yousef_beydoun,0,2018
898,rana_alshmaytalli,1,2018
898,saadeddine_khaled,2,2018
898,mahmoud_kreidieh,0,2018
898,marouf_itani,0,2018
898,essam_barghout,1,2018
898,fuad_makhzoumi,19,2018
898,safiye_zaza,0,2018
898,yasin_qdado,1,2018
898,zeina_mansour,0,2018
898,lina_hamdan,0,2018
898,bechara_khairallah,0,2018
898,ikram_sinno,0,2018
898,amer_iskandarani,0,2018
898,ziad_itani,1,2018
898,edgard_traboulsi,0,2018
898,mohamed_baasiri,1,2018
898,mohamed_khawaja,1,2018
898,amin_sherri,1,2018
898,omar_ghandour,0,2018
898,adnan_traboulsi,33,2018
898,nabil_alsabali,0,2018
898,omar_wakim,0,2018
898,hani_fayyad,0,2018
898,neimat_badreddine,0,2018
898,yousef_altabash,1,2018
898,firas_mnaimneh,0,2018
898,faten_zein,0,2018
898,rula_alhouri,0,2018
898,hanan_othman,0,2018
898,ibrahim_aldallal,0,2018
898,fadi_zarazir,0,2018
898,andrea_alzuhairi,0,2018
898,leon_sioufi,0,2018
898,jihad_hamoud,0,2018
898,wissam_akoush,0,2018
898,khaled_mumtaz,0,2018
898,khaled_hankir,0,2018
898,abdelrahman_alghalayini,0,2018
898,abdelkarim_itani,0,2018
898,walid_shatila,0,2018
898,faisal_alsayegh,0,2018
898,zaher_aido,3,2018
898,ali_alshaer,0,2018
898,rabih_hasouneh,10,2018
898,basem_alshab,0,2018
898,nouhad_almachnouk,69,2018
898,tamam_salam,35,2018
898,saadeddine_alhariri,34,2018
898,nazih_nejm,0,2018
898,ghazi_yousef,8,2018
898,rula_altabash,1,2018
898,dalal_alrahbani,0,2018
898,george_choukair,0,2018
898,said_halabi,0,2018
898,salwa_khalil,0,2018
898,ibrahim_shamseddine,0,2018
898,mustafa_banbouk,0,2018
898,saadeddine_alwazzan,1,2018
898,bashar_kouatly,3,2018
898,emad_alhout,7,2018
898,mohamed_badr,7,2018
898,salaheddine_salam,1,2018
898,mikhael_mikhael,0,2018
898,ali_sbaiti,0,2018
898,raja_alzuhairi,0,2018
898,hanan_alchaar,0,2018
898,jihad_matar,0,2018
898,mohamed_alqadi,0,2018
898,mohamed_shatila,0,2018
898,khuloud_alwattar,0,2018
898,khalid_hammoud,0,2018
899,zeina_majdalani,0,2018
899,naji_qudeih,0,2018
899,nuhad_yazbek,1,2018
899,marwan_altayebi,0,2018
899,fatima_meshref,1,2018
899,hassan_sinno,6,2018
899,nadine_itani,1,2018
899,ibrahim_mnaimneh,4,2018
899,nadim_qusta,0,2018
899,khalil_broumana,0,2018
899,zeina_munther,0,2018
899,yousef_beydoun,1,2018
899,rana_alshmaytalli,0,2018
899,saadeddine_khaled,10,2018
899,mahmoud_kreidieh,0,2018
899,marouf_itani,3,2018
899,essam_barghout,0,2018
899,fuad_makhzoumi,23,2018
899,safiye_zaza,0,2018
899,yasin_qdado,1,2018
899,zeina_mansour,0,2018
899,lina_hamdan,0,2018
899,bechara_khairallah,0,2018
899,ikram_sinno,0,2018
899,amer_iskandarani,0,2018
899,ziad_itani,1,2018
899,edgard_traboulsi,0,2018
899,mohamed_baasiri,2,2018
899,mohamed_khawaja,0,2018
899,amin_sherri,8,2018
899,omar_ghandour,0,2018
899,adnan_traboulsi,27,2018
899,nabil_alsabali,0,2018
899,omar_wakim,0,2018
899,hani_fayyad,0,2018
899,neimat_badreddine,0,2018
899,yousef_altabash,0,2018
899,firas_mnaimneh,0,2018
899,faten_zein,0,2018
899,rula_alhouri,0,2018
899,hanan_othman,0,2018
899,ibrahim_aldallal,0,2018
899,fadi_zarazir,0,2018
899,andrea_alzuhairi,0,2018
899,leon_sioufi,0,2018
899,jihad_hamoud,0,2018
899,wissam_akoush,0,2018
899,khaled_mumtaz,4,2018
899,khaled_hankir,2,2018
899,abdelrahman_alghalayini,0,2018
899,abdelkarim_itani,0,2018
899,walid_shatila,0,2018
899,faisal_alsayegh,2,2018
899,zaher_aido,6,2018
899,ali_alshaer,12,2018
899,rabih_hasouneh,4,2018
899,basem_alshab,0,2018
899,nouhad_almachnouk,77,2018
899,tamam_salam,25,2018
899,saadeddine_alhariri,47,2018
899,nazih_nejm,6,2018
899,ghazi_yousef,5,2018
899,rula_altabash,11,2018
899,dalal_alrahbani,2,2018
899,george_choukair,0,2018
899,said_halabi,0,2018
899,salwa_khalil,0,2018
899,ibrahim_shamseddine,0,2018
899,mustafa_banbouk,1,2018
899,saadeddine_alwazzan,1,2018
899,bashar_kouatly,0,2018
899,emad_alhout,13,2018
899,mohamed_badr,3,2018
899,salaheddine_salam,1,2018
899,mikhael_mikhael,0,2018
899,ali_sbaiti,0,2018
899,raja_alzuhairi,2,2018
899,hanan_alchaar,0,2018
899,jihad_matar,0,2018
899,mohamed_alqadi,0,2018
899,mohamed_shatila,0,2018
899,khuloud_alwattar,0,2018
899,khalid_hammoud,0,2018
900,zeina_majdalani,0,2018
900,naji_qudeih,1,2018
900,nuhad_yazbek,0,2018
900,marwan_altayebi,0,2018
900,fatima_meshref,0,2018
900,hassan_sinno,1,2018
900,nadine_itani,0,2018
900,ibrahim_mnaimneh,4,2018
900,nadim_qusta,0,2018
900,khalil_broumana,0,2018
900,zeina_munther,0,2018
900,yousef_beydoun,0,2018
900,rana_alshmaytalli,0,2018
900,saadeddine_khaled,1,2018
900,mahmoud_kreidieh,0,2018
900,marouf_itani,0,2018
900,essam_barghout,0,2018
900,fuad_makhzoumi,30,2018
900,safiye_zaza,0,2018
900,yasin_qdado,0,2018
900,zeina_mansour,0,2018
900,lina_hamdan,0,2018
900,bechara_khairallah,0,2018
900,ikram_sinno,0,2018
900,amer_iskandarani,0,2018
900,ziad_itani,0,2018
900,edgard_traboulsi,0,2018
900,mohamed_baasiri,1,2018
900,mohamed_khawaja,2,2018
900,amin_sherri,5,2018
900,omar_ghandour,0,2018
900,adnan_traboulsi,66,2018
900,nabil_alsabali,0,2018
900,omar_wakim,0,2018
900,hani_fayyad,0,2018
900,neimat_badreddine,0,2018
900,yousef_altabash,1,2018
900,firas_mnaimneh,0,2018
900,faten_zein,0,2018
900,rula_alhouri,0,2018
900,hanan_othman,0,2018
900,ibrahim_aldallal,0,2018
900,fadi_zarazir,0,2018
900,andrea_alzuhairi,0,2018
900,leon_sioufi,0,2018
900,jihad_hamoud,0,2018
900,wissam_akoush,0,2018
900,khaled_mumtaz,0,2018
900,khaled_hankir,0,2018
900,abdelrahman_alghalayini,0,2018
900,abdelkarim_itani,0,2018
900,walid_shatila,0,2018
900,faisal_alsayegh,0,2018
900,zaher_aido,5,2018
900,ali_alshaer,2,2018
900,rabih_hasouneh,4,2018
900,basem_alshab,3,2018
900,nouhad_almachnouk,69,2018
900,tamam_salam,23,2018
900,saadeddine_alhariri,42,2018
900,nazih_nejm,2,2018
900,ghazi_yousef,7,2018
900,rula_altabash,15,2018
900,dalal_alrahbani,0,2018
900,george_choukair,0,2018
900,said_halabi,0,2018
900,salwa_khalil,0,2018
900,ibrahim_shamseddine,1,2018
900,mustafa_banbouk,6,2018
900,saadeddine_alwazzan,4,2018
900,bashar_kouatly,2,2018
900,emad_alhout,3,2018
900,mohamed_badr,3,2018
900,salaheddine_salam,0,2018
900,mikhael_mikhael,0,2018
900,ali_sbaiti,0,2018
900,raja_alzuhairi,0,2018
900,hanan_alchaar,0,2018
